Sample;Estimated;True;Error;Samples_Used
3570;[ 27.99 136.09   0.  ];[ 31.679 124.05    0.   ];12.592470806001502;[126]
3571;[ 43.045 135.65    0.   ];[ 52.395 138.8     0.   ];9.866356977121802;[261]
3572;[ 31.5 150.3   0. ];[ 31.923 150.13    0.   ];0.4558826603414567;[136]
3573;[ 41.442 102.97    7.4  ];[ 42.902 102.38    7.4  ];1.5747063218263926;[2497]
3574;[ 69.411 131.01    0.   ];[ 62.179 134.24    0.   ];7.920525487617605;[232]
3575;[19.913 77.281  3.7  ];[20.883 68.437  3.7  ];8.897035236526836;[1877]
3576;[18.364 60.057  3.7  ];[23.29  57.224  3.7  ];5.682549163887631;[1234]
3577;[16.526 31.567  3.7  ];[16.303 28.74   3.7  ];2.835781726438057;[1132]
3578;[16.871 35.936  3.7  ];[18.275 33.253  3.7  ];3.0281520767623276;[2609]
3579;[ 50.233 128.98    0.   ];[ 49.052 127.62    0.   ];1.8012109815343547;[1772]
3580;[18.966 66.735  3.7  ];[20.192 59.107  3.7  ];7.72589541736102;[839]
3581;[ 23.655 147.86    0.   ];[ 19.108 146.31    0.   ];4.80392641492353;[364]
3582;[32.806 74.005  0.   ];[28.906 74.544  0.   ];3.937070103516064;[1903]
3583;[22.42  71.189  3.7  ];[22.175 68.271  3.7  ];2.9282672350726386;[60]
3584;[25.986 75.211  0.   ];[23.111 72.256  0.   ];4.12282063640901;[2181]
3585;[60.643 72.501 11.1  ];[60.988 72.357 11.1  ];0.37384622507121934;[616]
3586;[ 59.772 132.23    0.   ];[ 57.042 133.49    0.   ];3.0067424232880393;[515]
3587;[40.685 15.864  0.   ];[40.596 15.645  0.   ];0.23639373934180563;[889]
3588;[ 42.333 103.63   11.1  ];[ 42.01 100.06  11.1 ];3.584582123483845;[2583]
3589;[ 49.52 141.36   0.  ];[ 50.266 146.93    0.   ];5.6197345133022;[3089]
3590;[ 43.302 133.21    0.   ];[ 44.126 132.84    0.   ];0.9032585454896068;[291]
3591;[ 25.094 102.46    3.7  ];[ 24.96 102.48   3.7 ];0.13548431643552142;[881]
3592;[39.926 97.577  7.4  ];[39.737 94.798  7.4  ];2.785419537520332;[2668]
3593;[22.699 79.857  0.   ];[26.688 82.471  0.   ];4.7691841021290005;[1950]
3594;[44.095 60.19   0.   ];[43.816 55.848  0.   ];4.35095449298197;[1687]
3595;[59.529 73.173  0.   ];[64.577 72.128  0.   ];5.155029485851652;[2153]
3596;[24.527 56.008  0.   ];[25.385 55.939  0.   ];0.8607700041242151;[1547]
3597;[39.993 98.094  0.   ];[39.971 97.726  0.   ];0.3686570221764351;[334]
3598;[ 17.928 125.44    3.7  ];[ 17.727 123.62    3.7  ];1.831065536784518;[2400]
3599;[ 27.288 135.11    0.   ];[ 26.943 135.26    0.   ];0.3761980861195235;[2197]
3600;[ 51.592 143.42    0.   ];[ 59.382 143.04    0.   ];7.79926278567404;[1592]
3601;[ 14.852 125.59    0.   ];[ 17.827 138.84    0.   ];13.5798794177268;[181]
3602;[16.715 60.628  3.7  ];[16.682 60.254  3.7  ];0.3754530596492747;[1146]
3603;[34.144 40.262  0.   ];[36.428 44.225  0.   ];4.574060012723926;[1029]
3604;[ 71.563 103.52    0.   ];[ 69.969 104.77    0.   ];2.0256692721172493;[1954]
3605;[65.747 70.96  11.1  ];[65.045 71.264 11.1  ];0.7649967320191627;[1408]
3606;[ 51.336 137.34   11.1  ];[ 49.798 137.03   11.1  ];1.568930846149693;[63]
3607;[35.158 51.581  0.   ];[35.258 52.701  0.   ];1.1244554237496454;[324]
3608;[43.616 72.117  7.4  ];[43.393 72.208  7.4  ];0.24085265205099662;[2554]
3609;[39.77  95.326  7.4  ];[39.659 93.694  7.4  ];1.6357704606698247;[1942]
3610;[ 30.609 125.77    3.7  ];[ 27.667 123.87    3.7  ];3.502194169374389;[2998]
3611;[34.913 40.075  0.   ];[35.214 37.787  0.   ];2.3077142370752965;[1586]
3612;[11.322 22.702  0.   ];[ 6.3184 23.027   0.    ];5.014143791316719;[1968]
3613;[38.512 18.685  0.   ];[36.061 19.763  0.   ];2.677589400935104;[2822]
3614;[39.938 78.678  7.4  ];[39.782 78.401  7.4  ];0.31790721916937087;[75]
3615;[ 27.612 111.89    0.   ];[ 28.604 116.69    0.   ];4.901434891947456;[2572]
3616;[39.559 73.397 11.1  ];[39.515 72.875 11.1  ];0.5238511238892263;[1163]
3617;[ 27.812 129.4     0.   ];[ 27.734 129.17    0.   ];0.24286621831783908;[1274]
3618;[ 33.629 132.42    0.   ];[ 31.49 126.34   0.  ];6.4452867275242145;[1652]
3619;[16.904 62.884  3.7  ];[25.975 78.289  3.7  ];17.87727792478486;[2788]
3620;[ 47.581 138.08    7.4  ];[ 46.901 136.4     7.4  ];1.812401721473477;[1217]
3621;[ 18.986 142.86    0.   ];[ 25.003 141.2     0.   ];6.241785722051028;[1960]
3622;[ 28.971 126.72    3.7  ];[ 31.479 122.12    3.7  ];5.239280866683894;[3017]
3623;[35.926 79.1    0.   ];[35.659 79.105  0.   ];0.2670468123756614;[2743]
3624;[40.807 87.021 11.1  ];[40.863 87.538 11.1  ];0.5200240379059371;[243]
3625;[52.91  36.635  0.   ];[47.449 38.992  0.   ];5.947938298267727;[503]
3626;[ 49.843 144.88    3.7  ];[ 50.879 142.15    3.7  ];2.9199650682841964;[1188]
3627;[ 44.738 159.38    0.   ];[ 44.939 159.84    0.   ];0.5019970119433058;[1039]
3628;[ 24.693 111.33    3.7  ];[ 23.578 117.98    3.7  ];6.74282767094044;[2349]
3629;[ 29.44 106.98   0.  ];[ 26.721 102.81    0.   ];4.978138306636329;[664]
3630;[49.031 78.561  3.7  ];[40.573 83.42   3.7  ];9.754365432974096;[836]
3631;[ 49.03 120.96   0.  ];[ 46.077 117.71    0.   ];4.391208148106853;[1004]
3632;[ 58.202 105.7     0.   ];[ 58.625 105.52    0.   ];0.45970534040840116;[2949]
3633;[ 76.499 136.54    0.   ];[ 76.354 136.2     0.   ];0.36962819156552595;[1401]
3634;[ 54.233 139.3     0.   ];[ 58.724 141.81    0.   ];5.144820793769201;[2102]
3635;[ 53.097 127.87    0.   ];[ 53.331 128.41    0.   ];0.5885201780737788;[307]
3636;[37.03  62.937  3.7  ];[37.476 59.875  3.7  ];3.0943109087485023;[2377]
3637;[48.831  6.929  0.   ];[49.266   6.7316  0.    ];0.47769421181336896;[2438]
3638;[17.439 68.922  3.7  ];[23.445 76.95   3.7  ];10.026007181325978;[1695]
3639;[24.761 62.462  0.   ];[24.683 61.321  0.   ];1.1436629748313147;[2429]
3640;[ 16.279 104.52    0.   ];[ 15.756 104.58    0.   ];0.526430432251024;[139]
3641;[32.551 24.18   3.7  ];[32.506 23.625  3.7  ];0.5568213357981174;[1395]
3642;[47.449 71.514  0.   ];[47.906 68.778  0.   ];2.7739042881829836;[802]
3643;[36.016 61.449  3.7  ];[36.54 54.28  3.7 ];7.188124720676455;[810]
3644;[48.44  85.943  0.   ];[47.995 86.141  0.   ];0.4870615977471466;[2932]
3645;[ 46.633 137.68    0.   ];[ 53.164 138.46    0.   ];6.577412941271057;[629]
3646;[40.362 20.899  0.   ];[40.63  20.787  0.   ];0.29046170143411465;[1633]
3647;[31.926 82.839  0.   ];[36.216 83.692  0.   ];4.37398090988061;[2065]
3648;[ 49.174 136.55    0.   ];[ 51.28 140.59   0.  ];4.5559670762638245;[1734]
3649;[ 42.812 114.26    3.7  ];[39.325 83.959  3.7  ];30.500979820327085;[1285]
3650;[ 21.593 148.67    0.   ];[ 25.85 145.04   0.  ];5.594546362306776;[758]
3651;[ 29.25 122.86   0.  ];[ 29.138 122.62    0.   ];0.2648471257159442;[525]
3652;[ 26.453 105.57    0.   ];[29.273 94.947  0.   ];10.990929396552405;[362]
3653;[38.902 64.473  7.4  ];[39.091 68.671  7.4  ];4.202252372240399;[2320]
3654;[ 24.659 113.9     3.7  ];[ 24.926 113.85    3.7  ];0.27164130760987154;[2536]
3655;[14.374 89.16   0.   ];[14.252 85.612  0.   ];3.55009690008597;[773]
3656;[35.437 33.589  3.7  ];[34.233 27.284  3.7  ];6.418928337347286;[2024]
3657;[67.441 66.388  0.   ];[66.839 64.959  0.   ];1.5506272924207192;[1533]
3658;[ 42.521 154.26    0.   ];[ 45.919 158.2     0.   ];5.20288420013361;[2072]
3659;[11.99  85.805  0.   ];[22.487 96.425  0.   ];14.93222719489627;[736]
3660;[18.866 65.652  3.7  ];[19.122 68.469  3.7  ];2.828608315055296;[363]
3661;[35.637 29.482  3.7  ];[34.01 24.67  3.7 ];5.079613469546673;[1980]
3662;[38.578 90.232  3.7  ];[  9.693 116.12    0.   ];38.96436537401836;[2245]
3663;[42.657 98.201 11.1  ];[43.024 99.081 11.1  ];0.9534615881093587;[1207]
3664;[22.097 82.167  3.7  ];[21.952 80.513  3.7  ];1.6603436391301616;[578]
3665;[32.004 83.756  0.   ];[32.026 84.05   0.   ];0.2948219801846505;[1879]
3666;[17.617 70.954  3.7  ];[24.114 76.881  3.7  ];8.794335563304374;[300]
3667;[  9.6262 115.24     0.    ];[  9.7265 116.53     0.    ];1.2938933843250053;[1180]
3668;[29.218 79.468  0.   ];[24.816 78.849  0.   ];4.445308200788784;[1852]
3669;[23.156 72.827  0.   ];[ 6.6965 75.126   0.    ];16.619282212237685;[1769]
3670;[39.169 83.687 11.1  ];[43.359 80.7   11.1  ];5.1457039362948205;[1876]
3671;[ 45.218 136.7     0.   ];[ 45.619 136.52    0.   ];0.439546357054622;[1091]
3672;[ 22.386 120.1     3.7  ];[ 18.039 120.95    3.7  ];4.429323763284865;[1678]
3673;[25.073 57.758  0.   ];[24.527 57.8    0.   ];0.5476130020370215;[1096]
3674;[19.266 85.191  0.   ];[17.639 85.324  0.   ];1.632427027465545;[2034]
3675;[ 60.363 135.67    7.4  ];[ 57.354 137.91    7.4  ];3.751223933598212;[2213]
3676;[ 16.279 111.3     0.   ];[ 20.691 128.55    0.   ];17.80528696763971;[708]
3677;[ 69.188 132.87   11.1  ];[ 68.854 133.01   11.1  ];0.36215466309299166;[509]
3678;[ 41.362 150.73    0.   ];[ 42.722 147.17    0.   ];3.81093164462445;[91]
3679;[47.449 71.514  0.   ];[48.452 71.008  0.   ];1.1234077621237981;[802]
3680;[39.626 78.107  7.4  ];[39.459 77.798  7.4  ];0.3512406582387589;[2154]
3681;[37.443 13.41   0.   ];[40.685 17.731  0.   ];5.402000092558315;[2361]
3682;[36.439 67.37   7.4  ];[36.116 62.617  7.4  ];4.763962426384161;[2015]
3683;[67.764 73.739  0.   ];[64.231 78.913  0.   ];6.265170787775855;[2057]
3684;[ 45.241 116.98    7.4  ];[ 45.163 116.8     7.4  ];0.1961733926912692;[1160]
3685;[ 31.133 134.82    0.   ];[ 29.851 137.      0.   ];2.529016409594851;[1579]
3686;[ 20.88 150.45   0.  ];[ 23.332 147.14    0.   ];4.1192722658256065;[2579]
3687;[ 49.588 109.94   11.1  ];[ 49.966 109.78   11.1  ];0.4104680255513199;[460]
3688;[52.91  36.635  0.   ];[56.42  50.237  0.   ];14.047580005111206;[503]
3689;[ 19.91 150.81   0.  ];[ 19.531 153.82    0.   ];3.0337668005303153;[200]
3690;[22.699 36.571  0.   ];[20.593 34.869  0.   ];2.707773993523093;[607]
3691;[ 51.447 146.43    0.   ];[ 51.001 146.61    0.   ];0.48095322017843584;[2208]
3692;[26.22  95.241  0.   ];[26.465 97.902  0.   ];2.6722548531156245;[1022]
3693;[22.598 87.826  3.7  ];[20.67  85.698  3.7  ];2.871509707453553;[3025]
3694;[ 68.03 126.25   0.  ];[ 68.453 126.07    0.   ];0.45970534040840116;[998]
3695;[24.013 90.36   3.7  ];[23.445 83.522  3.7  ];6.861549970669887;[2548]
3696;[19.2   41.419  0.   ];[19.847 38.672  0.   ];2.8221654806194483;[2697]
3697;[58.893 75.462  3.7  ];[60.52  73.648  3.7  ];2.4367447547907095;[1713]
3698;[ 42.823 107.     11.1  ];[ 45.442 124.16   11.1  ];17.35870850610724;[2114]
3699;[ 26.028 150.18    0.   ];[ 25.159 148.15    0.   ];2.2081804726969225;[1264]
3700;[19.668 46.071  0.   ];[24.772 42.924  0.   ];5.996200880557621;[2857]
3701;[ 42.968 119.86    7.4  ];[ 44.205 126.74    7.4  ];6.990319663649147;[3092]
3702;[ 24.927 101.89    3.7  ];[ 24.927 101.81    3.7  ];0.0799999999999983;[3061]
3703;[ 23.144 113.13    3.7  ];[ 22.999 111.48    3.7  ];1.6563589586801442;[2670]
3704;[48.563 78.763  3.7  ];[48.117 78.95   3.7  ];0.48361658366933985;[293]
3705;[30.421 73.829  0.   ];[28.995 76.107  0.   ];2.687519302256269;[1278]
3706;[ 7.0423 56.36    0.    ];[ 6.4964 49.65    0.    ];6.732169547033111;[675]
3707;[ 28.425 141.8     0.   ];[ 21.649 143.27    0.   ];6.9336192569249135;[2532]
3708;[ 42.443 142.69    0.   ];[ 42.165 142.83    0.   ];0.31126194756186215;[1905]
3709;[ 25.963 116.6     3.7  ];[ 23.344 121.42    3.7  ];5.485577544798731;[2662]
3710;[ 18.986 142.86    0.   ];[ 26.753 140.42    0.   ];8.141246157683732;[1960]
3711;[35.158 51.581  0.   ];[36.562 51.234  0.   ];1.4462451382805028;[324]
3712;[ 43.815 103.8     7.4  ];[ 46.167 101.05    7.4  ];3.618619073624636;[1711]
3713;[45.689 55.016  0.   ];[43.281 58.35   0.   ];4.112665802128837;[1123]
3714;[ 19.91 150.81   0.  ];[ 19.253 153.94    0.   ];3.198210280766412;[200]
3715;[28.984 75.819  0.   ];[28.828 73.147  0.   ];2.6765500182137423;[2371]
3716;[48.173 78.603 11.1  ];[46.368 79.393 11.1  ];1.9703108891746015;[925]
3717;[ 30.532 106.84    0.   ];[ 31.446 107.02    0.   ];0.9315556880831118;[420]
3718;[ 59.806 105.02    0.   ];[ 58.703 106.27    0.   ];1.6670659854966712;[2362]
3719;[29.151 64.457  0.   ];[32.227 64.132  0.   ];3.0931215624349413;[2179]
3720;[63.841 73.312  3.7  ];[40.495 97.897  3.7  ];33.903656749678206;[361]
3721;[ 6.9532 55.235   0.    ];[ 5.6273 39.03    0.    ];16.25915237058808;[66]
3722;[20.203 80.433  3.7  ];[20.247 80.95   3.7  ];0.5188689622631092;[217]
3723;[29.964 81.356  0.   ];[29.463 84.962  0.   ];3.640636894830362;[2221]
3724;[ 29.963 114.55    0.   ];[ 30.197 114.51    0.   ];0.23739418695494321;[225]
3725;[ 55.237 134.33    0.   ];[ 54.835 134.52    0.   ];0.4446391795602362;[373]
3726;[ 39.614 101.96    3.7  ];[39.102 96.222  3.7  ];5.760797514233597;[1427]
3727;[ 48.25 130.96   0.  ];[ 42.923 133.38    0.   ];5.850925482348918;[1402]
3728;[ 37.753 122.2     3.7  ];[ 37.307 122.27    3.7  ];0.45145985425062685;[705]
3729;[ 28.938 123.66    3.7  ];[ 30.966 126.63    3.7  ];3.5963431426937005;[138]
3730;[68.332 94.014  0.   ];[70.649 98.084  0.   ];4.683309620343299;[1899]
3731;[56.71    3.3925  0.    ];[62.839 15.544  0.   ];13.609687478042982;[3101]
3732;[ 39.525 113.07    7.4  ];[ 39.458 111.99    7.4  ];1.082076245003094;[1953]
3733;[ 17.906 111.11    0.   ];[ 23.088 115.28    0.   ];6.651467807935331;[3042]
3734;[ 27.99 136.09   0.  ];[ 26.553 133.76    0.   ];2.7374931963385865;[126]
3735;[ 42.823 107.     11.1  ];[ 42.289 103.1    11.1  ];3.936388700319119;[2114]
3736;[ 49.476 102.4     0.   ];[ 53.388 100.67    0.   ];4.277457656131737;[1198]
3737;[ 56.863 138.15   11.1  ];[ 56.507 138.3    11.1  ];0.38631075573947316;[1162]
3738;[35.737 44.849  3.7  ];[19.613 45.479  0.   ];16.555067985363277;[168]
3739;[ 44.74 125.14  11.1 ];[ 46.612 129.55   11.1  ];4.790875076643107;[2951]
3740;[ 23.155 104.36    3.7  ];[ 23.032 105.3     3.7  ];0.9480131855623085;[787]
3741;[ 40.649 142.28    3.7  ];[ 36.426 139.68    3.7  ];4.959206488945582;[2722]
3742;[ 73.412 129.15    0.   ];[ 73.078 128.35    0.   ];0.8669232953381864;[2710]
3743;[ 50.668 110.88    3.7  ];[ 49.866 111.23    3.7  ];0.8750451416927045;[45]
3744;[ 4.9585 54.771   0.    ];[ 6.5183 73.04    0.    ];18.335466643639048;[2794]
3745;[ 41.117 148.43    3.7  ];[ 43.257 147.56    3.7  ];2.3100865784641083;[1235]
3746;[27.959 68.719  0.   ];[23.524 65.327  0.   ];5.583447769971523;[611]
3747;[ 8.2901 71.584   0.    ];[ 8.6801 76.251   0.    ];4.683266915306025;[775]
3748;[ 65.968 133.61   11.1  ];[ 58.189 136.93   11.1  ];8.457850849950004;[2273]
3749;[19.624 55.608  3.7  ];[20.069 55.571  3.7  ];0.44653555289584745;[1681]
3750;[ 45.787 122.41    0.   ];[ 37.574 125.66    0.   ];8.83265922585039;[1361]
3751;[33.932 37.931  0.   ];[42.101 38.704  0.   ];8.205491453898416;[2845]
3752;[ 67.038 133.78    7.4  ];[ 67.428 133.62    7.4  ];0.4215447781671591;[329]
3753;[ 6.9532 55.235   0.    ];[ 6.9086 54.659   0.    ];0.5777241210127898;[66]
3754;[67.786 75.59   0.   ];[56.799 67.114  0.   ];13.876481722684609;[2425]
3755;[ 33.15 125.55   3.7 ];[ 33.083 127.03    3.7  ];1.4815157778437635;[2089]
3756;[ 40.404 146.52    3.7  ];[ 37.039 144.65    3.7  ];3.8496915460852223;[427]
3757;[ 5.8613 41.857   0.    ];[ 7.5107 22.953   0.    ];18.975819780973893;[1445]
3758;[53.79  75.606  0.   ];[53.433 75.76   0.   ];0.3887994341559704;[1801]
3759;[ 43.693 109.03   11.1  ];[ 42.679 107.31   11.1  ];1.996646187986241;[1843]
3760;[39.57  92.808  0.   ];[ 40.784 107.78    0.   ];15.021137773151533;[284]
3761;[ 45.552 161.28    0.   ];[ 45.786 161.81    0.   ];0.579358265669872;[2125]
3762;[ 44.294 118.63   11.1  ];[ 45.263 123.78   11.1  ];5.24036840308008;[1277]
3763;[11.99  85.805  0.   ];[11.488 85.847  0.   ];0.5037539081734251;[736]
3764;[56.776 99.161  0.   ];[55.015 99.94   0.   ];1.925606917312047;[1164]
3765;[ 54.579 135.37    0.   ];[ 54.267 135.5     0.   ];0.3379999999999961;[3106]
3766;[22.097 82.167  3.7  ];[21.908 79.996  3.7  ];2.179211325227553;[578]
3767;[38.122 71.242  7.4  ];[37.754 86.749  7.4  ];15.51136592953695;[1337]
3768;[ 41.497 110.26   11.1  ];[ 42.857 109.31   11.1  ];1.658945448168807;[1541]
3769;[ 24.492 109.11    3.7  ];[ 24.982 114.65    3.7  ];5.561627459656037;[1675]
3770;[ 34.676 134.42    0.   ];[ 34.677 122.73    0.   ];11.690000042771583;[1965]
3771;[37.498 64.639 11.1  ];[37.208 61.406 11.1  ];3.2459804374025394;[2856]
3772;[ 49.743 132.45    0.   ];[ 52.139 129.87    0.   ];3.5209680487047765;[2103]
3773;[41.542 95.001 11.1  ];[41.698 95.934 11.1  ];0.9459519015256462;[433]
3774;[ 45.909 148.79    0.   ];[ 45.151 149.11    0.   ];0.8227782204215223;[688]
3775;[17.005 37.648  3.7  ];[17.083 38.667  3.7  ];1.021980919587052;[2673]
3776;[ 40.272 101.5     0.   ];[ 40.339 102.28    0.   ];0.7828722756618745;[1860]
3777;[ 37.975 125.48    0.   ];[ 49.364 129.38    0.   ];12.03824409953544;[1679]
3778;[24.683 17.032  0.   ];[24.371 17.053  0.   ];0.31270593214712245;[576]
3779;[ 18.05 126.53   3.7 ];[ 18.14 127.33   3.7 ];0.8050465825031465;[1793]
3780;[ 40.862 116.03    3.7  ];[ 40.918 116.64    3.7  ];0.6125650985813663;[443]
3781;[ 34.854 144.56    3.7  ];[ 34.62 144.66   3.7 ];0.25447200238926027;[2413]
3782;[ 35.1  128.01   3.7 ];[ 31.378 132.08    3.7  ];5.5152682618346125;[1900]
3783;[21.083 70.725  3.7  ];[21.529 75.76   3.7  ];5.054714729833931;[1682]
3784;[50.981 78.897  3.7  ];[50.38  77.979  3.7  ];1.0972351616677305;[921]
3785;[ 21.437 151.73    0.   ];[ 21.326 151.47    0.   ];0.2827030243913132;[1209]
3786;[49.778 85.351  0.   ];[ 72.521 103.07    0.   ];28.8306609358856;[2509]
3787;[ 30.854 136.06    0.   ];[ 30.197 136.34    0.   ];0.7141771488923463;[2635]
3788;[ 62.336 105.85    3.7  ];[ 59.561 107.05    3.7  ];3.023346655611956;[2369]
3789;[25.986 75.211  0.   ];[ 6.7634 75.867   0.    ];19.233790233856663;[2181]
3790;[ 49.476 102.4     0.   ];[ 50.011 102.2     0.   ];0.5711610981150634;[1198]
3791;[41.119 73.163  7.4  ];[39.37  70.746  7.4  ];2.983435938645242;[2252]
3792;[ 41.81 101.19   7.4 ];[ 41.687 102.87    7.4  ];1.6844966607268845;[647]
3793;[ 36.237 134.43    3.7  ];[ 35.847 133.51    3.7  ];0.9992497185388795;[1157]
3794;[34.144 40.262  0.   ];[24.739 42.428  0.   ];9.65119583264167;[1029]
3795;[67.574 75.056  0.   ];[63.34  79.313  0.   ];6.004065705836338;[1896]
3796;[36.328 47.276  3.7  ];[36.93  48.583  3.7  ];1.4389763722869056;[2225]
3797;[ 63.907 127.94    0.   ];[ 64.386 127.74    0.   ];0.5190770655692662;[1618]
3798;[ 19.667 110.91    0.   ];[ 16.558 113.02    0.   ];3.7573901846893687;[2906]
3799;[ 11.019 132.2     0.   ];[ 10.929 131.19    0.   ];1.0140019723846605;[2469]
3800;[ 40.047 142.78    0.   ];[ 43.702 153.02    0.   ];10.872746893034906;[5]
3801;[29.106 80.278  0.   ];[22.52  77.846  0.   ];7.020685151749795;[1760]
3802;[ 40.807 101.81    3.7  ];[39.938 92.413  3.7  ];9.437095421791607;[2878]
3803;[ 41.53 134.73   0.  ];[ 40.961 134.28    0.   ];0.7254384880884063;[2218]
3804;[ 42.545 102.63    3.7  ];[ 41.999 110.68    3.7  ];8.068495274832859;[2186]
3805;[63.106 72.768  0.   ];[62.727 72.928  0.   ];0.41138911021076213;[2613]
3806;[ 43.626 114.97   11.1  ];[ 43.38 114.28  11.1 ];0.7325407838475578;[2277]
3807;[58.258 73.531 11.1  ];[46.736 79.233 11.1  ];12.855710326543615;[1566]
3808;[34.712 79.132  0.   ];[36.639 79.078  0.   ];1.9277564680218295;[16]
3809;[38.623 78.465  7.4  ];[41.621 80.076  7.4  ];3.403428418521535;[1449]
3810;[ 42.768 112.2     7.4  ];[ 42.444 112.34    7.4  ];0.35295325469529093;[739]
3811;[38.478 75.878 11.1  ];[37.843 68.591 11.1  ];7.314615095820154;[2808]
3812;[ 59.415 137.05   11.1  ];[ 60.496 136.6    11.1  ];1.170923140090767;[2020]
3813;[66.727 77.798  0.   ];[68.722 69.386  0.   ];8.645332208770236;[615]
3814;[35.414 25.236  0.   ];[34.066 26.329  0.   ];1.7354402899552601;[561]
3815;[30.22  93.726  0.   ];[27.813 94.056  0.   ];2.4295162069844274;[2106]
3816;[ 41.007 107.49    7.4  ];[ 40.884 107.18    7.4  ];0.3335101197864796;[2784]
3817;[ 23.443 147.38    0.   ];[ 18.239 144.28    0.   ];6.057360481265744;[2748]
3818;[37.554 61.252  7.4  ];[35.804 58.035  7.4  ];3.662183638213687;[2731]
3819;[20.058 78.902  3.7  ];[20.013 78.379  3.7  ];0.5249323765972107;[1212]
3820;[38.534 77.233  3.7  ];[38.422 76.128  3.7  ];1.110661514593897;[14]
3821;[ 66.614 133.97    7.4  ];[ 66.67 133.04   7.4 ];0.9316844959534383;[2850]
3822;[ 28.403 125.46    3.7  ];[ 34.398 123.66    3.7  ];6.259394938809984;[2239]
3823;[ 54.545 139.17    0.   ];[ 58.245 143.53    0.   ];5.71835640722053;[2518]
3824;[ 47.448 111.11    0.   ];[ 47.816 110.13    0.   ];1.046816125210158;[1948]
3825;[34.434 16.605  0.   ];[34.958 16.37   0.   ];0.5742830312659435;[1887]
3826;[ 31.389 127.65    3.7  ];[ 31.601 128.15    3.7  ];0.5430874699346321;[1554]
3827;[44.095 60.19   0.   ];[43.226 56.11   0.   ];4.171517829279888;[1687]
3828;[ 51.291 143.55    0.   ];[ 52.74 139.96   0.  ];3.8713952265300997;[738]
3829;[38.578 90.232  3.7  ];[38.756 92.285  3.7  ];2.0607020648313013;[2245]
3830;[ 13.738 116.14    0.   ];[ 12.49 113.63   0.  ];2.8031418087567426;[1702]
3831;[ 60.363 135.67    7.4  ];[ 57.799 137.73    7.4  ];3.289026603723358;[2213]
3832;[ 2.5741 26.895   0.    ];[11.355 21.352  0.   ];10.38407693586676;[1244]
3833;[ 50.311 140.92    7.4  ];[ 49.954 141.07    7.4  ];0.3872324883064452;[1472]
3834;[ 43.546 156.61    0.   ];[ 51.223 170.58    0.   ];15.940427503677558;[2455]
3835;[35.258 59.299  0.   ];[34.757 62.393  0.   ];3.1343000813578796;[851]
3836;[37.999 56.264  3.7  ];[34.333 55.555  3.7  ];3.7339305028347853;[2961]
3837;[65.179 44.193  0.   ];[65.313 44.486  0.   ];0.32218783341398793;[2528]
3838;[ 37.072 142.14    0.   ];[ 36.827 142.24    0.   ];0.26462237244799763;[2002]
3839;[ 25.963 116.6     3.7  ];[ 25.785 111.02    3.7  ];5.582838346217807;[2662]
3840;[23.156 72.827  0.   ];[ 6.4626 72.368   0.    ];16.699709116029535;[1769]
3841;[ 42.545 102.63    3.7  ];[ 42.835 103.32    3.7  ];0.7484650960465667;[2186]
3842;[ 13.527 110.21    0.   ];[ 14.998 110.07    0.   ];1.4776471161952032;[2939]
3843;[29.106 80.278  0.   ];[22.821 81.303  0.   ];6.368033448404616;[1760]
3844;[14.208 59.811  3.7  ];[14.163 59.401  3.7  ];0.4124621194728035;[2475]
3845;[62.471 15.709  0.   ];[58.382 17.512  0.   ];4.468862271316939;[2044]
3846;[29.797 76.918  0.   ];[30.477 76.881  0.   ];0.6810058736897943;[1536]
3847;[ 25.105 103.4     3.7  ];[24.749 99.108  3.7  ];4.306738905482896;[1545]
3848;[41.789 20.307  0.   ];[40.295 14.92   0.   ];5.590331385526263;[1716]
3849;[37.698 69.69   0.   ];[36.896 59.673  0.   ];10.049054333617661;[2486]
3850;[ 20.19 132.     0.  ];[ 21.115 134.23    0.   ];2.41423383291676;[1044]
3851;[ 7.6551 63.753   0.    ];[ 7.3209 59.721   0.    ];4.045826694261636;[569]
3852;[ 53.922 110.53    3.7  ];[ 54.413 110.33    3.7  ];0.5301707272190731;[1480]
3853;[ 13.148 109.33    0.   ];[  9.4704 107.54     0.    ];4.090090678701387;[1365]
3854;[ 33.083 136.28    0.   ];[ 33.439 136.12    0.   ];0.3903024468280978;[2195]
3855;[35.425 45.324  3.7  ];[37.665 55.576  3.7  ];10.493860300194589;[2900]
3856;[ 16.501 143.36    0.   ];[ 18.807 154.13    0.   ];11.014106227924243;[1626]
3857;[24.126 32.65   0.   ];[19.356 27.359  0.   ];7.123733641848211;[913]
3858;[ 31.323 124.58    3.7  ];[ 35.814 123.23    3.7  ];4.689518205530285;[2263]
3859;[21.161 54.035  0.   ];[20.225 56.36   0.   ];2.5063361705884573;[1042]
3860;[68.332 94.014  0.   ];[ 74.593 131.98    0.   ];38.47878996278339;[1899]
3861;[ 26.175 110.92    0.   ];[ 25.539 111.1     0.   ];0.660981088988177;[2293]
3862;[20.191 96.286  0.   ];[20.648 96.249  0.   ];0.4584953652982777;[281]
3863;[15.501 21.091  0.   ];[14.999 21.123  0.   ];0.5030188863253535;[698]
3864;[22.097 82.167  3.7  ];[21.662 77.307  3.7  ];4.879428757549391;[578]
3865;[ 21.972 141.07    0.   ];[ 22.585 140.83    0.   ];0.6583076788250234;[1444]
